"Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","City","State","Postal.Code","Region","Product.ID","Product.Name","Segment","Category","Sub.Category","Revenue","Quantity","Discount","Profit"
"CA-2013-118227","4/24/2013","4/28/2013","Standard Class","DB-13270","New York City","New York",10009,"East","OFF-AR-10001044","BOSTON Ranger #55 Pencil Sharpener, Black","Home Office","Office Supplies","Art",25.99,1,0,7.54
"CA-2013-123155","3/9/2013","3/12/2013","First Class","NS-18640","San Antonio","Texas",78207,"Central","TEC-AC-10002473","Maxell 4.7GB DVD-R","Corporate","Technology","Accessories",113.52,5,0.2,29.8
"CA-2013-123155","3/9/2013","3/12/2013","First Class","NS-18640","San Antonio","Texas",78207,"Central","TEC-PH-10001809","Panasonic KX T7736-B Digital phone","Corporate","Technology","Phones",359.88,3,0.2,22.49
"CA-2015-158883","6/3/2015","6/4/2015","Same Day","CS-11860","Jacksonville","North Carolina",28540,"South","OFF-PA-10004733","Things To Do Today Spiral Book","Consumer","Office Supplies","Paper",25.344,4,0.2,9.19
"US-2014-114888","9/20/2014","9/25/2014","Second Class","CC-12430","San Francisco","California",94109,"West","OFF-BI-10003355","Cardinal Holdit Business Card Pockets","Home Office","Office Supplies","Binders",11.952,3,0.2,4.18
"US-2014-114888","9/20/2014","9/25/2014","Second Class","CC-12430","San Francisco","California",94109,"West","OFF-SU-10001212","Kleencut Forged Office Shears by Acme United Corporation","Home Office","Office Supplies","Supplies",6.24,3,0,1.87
"US-2012-167262","10/31/2012","11/3/2012","Second Class","AC-10450","Avondale","Arizona",85323,"West","TEC-PH-10000486","Plantronics HL10 Handset Lifter","Consumer","Technology","Phones",742.336,8,0.2,83.51
"CA-2015-119746","11/24/2015","11/28/2015","Standard Class","CM-12385","Chicago","Illinois",60610,"Central","FUR-FU-10004909","Contemporary Wood/Metal Frame","Consumer","Furniture","Furnishings",6.464,1,0.6,-4.04
"CA-2015-119746","11/24/2015","11/28/2015","Standard Class","CM-12385","Chicago","Illinois",60610,"Central","OFF-LA-10001613","Avery File Folder Labels","Consumer","Office Supplies","Labels",11.52,5,0.2,4.18
"CA-2015-119746","11/24/2015","11/28/2015","Standard Class","CM-12385","Chicago","Illinois",60610,"Central","TEC-PH-10004447","Toshiba IPT2010-SD IP Telephone","Consumer","Technology","Phones",222.384,2,0.2,16.68
"CA-2015-108091","11/17/2015","11/22/2015","Standard Class","EK-13795","Escondido","California",92025,"West","OFF-AR-10000255","Newell 328","Home Office","Office Supplies","Art",23.36,4,0,6.07
"CA-2014-101630","2/19/2014","2/23/2014","Second Class","CK-12760","Long Beach","New York",11561,"East","OFF-LA-10004425","Staple-on labels","Corporate","Office Supplies","Labels",8.67,3,0,4.07
"CA-2014-101630","2/19/2014","2/23/2014","Second Class","CK-12760","Long Beach","New York",11561,"East","OFF-SU-10001664","Acme Office Executive Series Stainless Steel Trimmers","Corporate","Office Supplies","Supplies",25.71,3,0,6.68
"CA-2015-132346","11/8/2015","11/12/2015","Standard Class","PK-19075","Newark","Delaware",19711,"East","OFF-AP-10000696","Holmes Odor Grabber","Consumer","Office Supplies","Appliances",100.94,7,0,33.31
"CA-2012-150301","7/8/2012","7/10/2012","First Class","MH-18025","Buffalo","New York",14215,"East","FUR-CH-10002647","Situations Contoured Folding Chairs, 4/Set","Consumer","Furniture","Chairs",63.882,1,0.1,10.65
"CA-2012-159310","11/7/2012","11/12/2012","Standard Class","SC-20725","Houston","Texas",77070,"Central","FUR-CH-10002758","Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back","Consumer","Furniture","Chairs",683.144,4,0.3,0
"CA-2012-159310","11/7/2012","11/12/2012","Standard Class","SC-20725","Houston","Texas",77070,"Central","OFF-BI-10000201","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","Consumer","Office Supplies","Binders",1.476,3,0.8,-2.21
"CA-2012-159310","11/7/2012","11/12/2012","Standard Class","SC-20725","Houston","Texas",77070,"Central","OFF-SU-10004115","Acme Stainless Steel Office Snips","Consumer","Office Supplies","Supplies",40.712,7,0.2,3.56
"US-2015-147984","1/29/2015","2/2/2015","Standard Class","GB-14575","Wichita","Kansas",67212,"Central","OFF-PA-10000806","Xerox 1934","Consumer","Office Supplies","Paper",279.9,5,0,137.15
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","OFF-AR-10001473","Newell 313","Consumer","Office Supplies","Art",13.12,5,0.2,1.15
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","FUR-BO-10003450","Bush Westfield Collection Bookcases, Dark Cherry Finish","Consumer","Furniture","Bookcases",69.576,4,0.7,-143.79
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","OFF-AR-10001545","Newell 326","Consumer","Office Supplies","Art",4.224,3,0.2,0.48
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","TEC-AC-10004396","Logitech Keyboard K120","Consumer","Technology","Accessories",58.08,4,0.2,-6.53
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","FUR-FU-10002456","Master Caster Door Stop, Large Neon Orange","Consumer","Furniture","Furnishings",52.416,9,0.2,15.07
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","FUR-FU-10001473","DAX Wood Document Frame","Consumer","Furniture","Furnishings",54.92,5,0.2,10.98
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","FUR-TA-10000849","Bevis Rectangular Conference Tables","Consumer","Furniture","Tables",364.95,5,0.5,-248.17
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","OFF-PA-10001166","Xerox 1932","Consumer","Office Supplies","Paper",85.056,3,0.2,28.71
"CA-2013-104346","12/11/2013","12/16/2013","Standard Class","IM-15070","Colorado Springs","Colorado",80906,"West","OFF-PA-10003256","Avery Personal Creations Heavyweight Cards","Consumer","Office Supplies","Paper",27.696,3,0.2,9.69
"US-2013-141684","6/29/2013","7/4/2013","Standard Class","MM-18055","New York City","New York",10011,"East","OFF-PA-10002870","Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”","Consumer","Office Supplies","Paper",24.96,4,0,11.23
"CA-2013-144722","3/16/2013","3/23/2013","Standard Class","MF-18250","Los Angeles","California",90036,"West","FUR-FU-10001215","Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","Corporate","Furniture","Furnishings",43.13,1,0,18.11
"CA-2013-120516","8/13/2013","8/17/2013","Standard Class","CK-12595","Marietta","Georgia",30062,"South","OFF-BI-10004187","3-ring staple pack","Consumer","Office Supplies","Binders",5.64,3,0,2.71
"US-2014-148901","5/15/2014","5/20/2014","Standard Class","MK-17905","Jacksonville","Florida",32216,"South","OFF-BI-10001718","GBC DocuBind P50 Personal Binding Machine","Corporate","Office Supplies","Binders",57.582,3,0.7,-44.15
"US-2014-148901","5/15/2014","5/20/2014","Standard Class","MK-17905","Jacksonville","Florida",32216,"South","OFF-PA-10004983","Xerox 23","Corporate","Office Supplies","Paper",31.104,6,0.2,10.89
"US-2014-148901","5/15/2014","5/20/2014","Standard Class","MK-17905","Jacksonville","Florida",32216,"South","FUR-FU-10002396","DAX Copper Panel Document Frame, 5 x 7 Size","Corporate","Furniture","Furnishings",30.192,3,0.2,8.3
"US-2014-148901","5/15/2014","5/20/2014","Standard Class","MK-17905","Jacksonville","Florida",32216,"South","TEC-PH-10003988","LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Corporate","Technology","Phones",43.6,5,0.2,4.36
"US-2014-148901","5/15/2014","5/20/2014","Standard Class","MK-17905","Jacksonville","Florida",32216,"South","OFF-AR-10002467","Dixon Ticonderoga Pencils","Corporate","Office Supplies","Art",4.768,2,0.2,0.42
"US-2014-148901","5/15/2014","5/20/2014","Standard Class","MK-17905","Jacksonville","Florida",32216,"South","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Corporate","Office Supplies","Binders",10.38,2,0.7,-7.61
"US-2014-148901","5/15/2014","5/20/2014","Standard Class","MK-17905","Jacksonville","Florida",32216,"South","OFF-BI-10002309","Avery Heavy-Duty EZD  Binder With Locking Rings","Corporate","Office Supplies","Binders",13.392,8,0.7,-9.82
"CA-2015-136364","7/14/2015","7/18/2015","Second Class","MH-17455","Philadelphia","Pennsylvania",19140,"East","TEC-PH-10003885","Cisco SPA508G","Consumer","Technology","Phones",39.594,1,0.4,-7.26
"CA-2015-136364","7/14/2015","7/18/2015","Second Class","MH-17455","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10002501","Nu-Dell Executive Frame","Consumer","Furniture","Furnishings",91.008,9,0.2,19.34
"CA-2013-137708","11/22/2013","11/25/2013","Second Class","NG-18430","Los Angeles","California",90008,"West","OFF-PA-10000176","Xerox 1887","Consumer","Office Supplies","Paper",37.94,2,0,18.21
"CA-2013-137708","11/22/2013","11/25/2013","Second Class","NG-18430","Los Angeles","California",90008,"West","OFF-PA-10000327","Xerox 1971","Consumer","Office Supplies","Paper",42.8,10,0,19.26
"CA-2013-137708","11/22/2013","11/25/2013","Second Class","NG-18430","Los Angeles","California",90008,"West","OFF-ST-10004634","Personal Folder Holder, Ebony","Consumer","Office Supplies","Storage",33.63,3,0,10.09
"CA-2012-149055","11/23/2012","11/28/2012","Standard Class","PB-19210","Philadelphia","Pennsylvania",19134,"East","OFF-EN-10003040","Quality Park Security Envelopes","Corporate","Office Supplies","Envelopes",62.808,3,0.2,21.2
"CA-2013-151589","12/27/2013","12/30/2013","First Class","RE-19450","Eau Claire","Wisconsin",54703,"Central","OFF-PA-10003228","Xerox 1917","Consumer","Office Supplies","Paper",195.64,4,0,91.95
"CA-2013-151589","12/27/2013","12/30/2013","First Class","RE-19450","Eau Claire","Wisconsin",54703,"Central","TEC-PH-10004345","Cisco SPA 502G IP Phone","Consumer","Technology","Phones",239.9,2,0,71.97
"CA-2014-121370","11/15/2014","11/20/2014","Second Class","EB-14110","Philadelphia","Pennsylvania",19134,"East","FUR-CH-10000785","Global Ergonomic Managers Chair","Consumer","Furniture","Chairs",380.058,3,0.3,-21.72
"CA-2014-121370","11/15/2014","11/20/2014","Second Class","EB-14110","Philadelphia","Pennsylvania",19134,"East","TEC-CO-10004115","Sharp AL-1530CS Digital Copier","Consumer","Technology","Copiers",1199.976,4,0.4,180
"CA-2014-121370","11/15/2014","11/20/2014","Second Class","EB-14110","Philadelphia","Pennsylvania",19134,"East","FUR-FU-10002813","DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size","Consumer","Furniture","Furnishings",48.576,3,0.2,9.72
"CA-2014-111696","5/9/2014","5/11/2014","First Class","TB-21625","Los Angeles","California",90004,"West","OFF-PA-10002751","Xerox 1920","Consumer","Office Supplies","Paper",17.94,3,0,8.07
"CA-2012-139598","12/26/2012","12/31/2012","Standard Class","MG-17695","Philadelphia","Pennsylvania",19134,"East","OFF-PA-10004569","Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page","Consumer","Office Supplies","Paper",18.264,3,0.2,6.16
"CA-2012-139598","12/26/2012","12/31/2012","Standard Class","MG-17695","Philadelphia","Pennsylvania",19134,"East","OFF-AP-10002998","Holmes 99% HEPA Air Purifier","Consumer","Office Supplies","Appliances",34.656,2,0.2,5.63
"CA-2012-139598","12/26/2012","12/31/2012","Standard Class","MG-17695","Philadelphia","Pennsylvania",19134,"East","OFF-AP-10003287","Tripp Lite TLP810NET Broadband Surge for Modem/Fax","Consumer","Office Supplies","Appliances",81.552,2,0.2,8.16
"CA-2012-139598","12/26/2012","12/31/2012","Standard Class","MG-17695","Philadelphia","Pennsylvania",19134,"East","OFF-ST-10001370","Sensible Storage WireTech Storage Systems","Consumer","Office Supplies","Storage",227.136,4,0.2,-42.59
"CA-2015-117436","6/9/2015","6/15/2015","Standard Class","LW-17125","Norwich","Connecticut",6360,"East","OFF-BI-10004040","Wilson Jones Impact Binders","Consumer","Office Supplies","Binders",10.36,2,0,5.08
"CA-2013-140025","4/7/2013","4/11/2013","Standard Class","PF-19120","San Antonio","Texas",78207,"Central","OFF-AP-10002651","Hoover Upright Vacuum With Dirt Cup","Consumer","Office Supplies","Appliances",463.248,8,0.8,-1181.28
"CA-2013-140025","4/7/2013","4/11/2013","Standard Class","PF-19120","San Antonio","Texas",78207,"Central","TEC-AC-10002402","Razer Kraken PRO Over Ear PC and Music Headset","Consumer","Technology","Accessories",383.952,6,0.2,47.99
"CA-2014-134222","7/11/2014","7/12/2014","Same Day","NZ-18565","Yuma","Arizona",85364,"West","OFF-BI-10001658","GBC Standard Therm-A-Bind Covers","Home Office","Office Supplies","Binders",44.856,6,0.7,-35.88
"CA-2014-140018","11/22/2014","11/27/2014","Standard Class","CK-12205","Columbus","Ohio",43229,"East","TEC-MA-10000752","Texas Instrument TI-15 Fraction Calculator","Consumer","Technology","Machines",30.345,7,0.7,-24.28
"CA-2014-140018","11/22/2014","11/27/2014","Standard Class","CK-12205","Columbus","Ohio",43229,"East","FUR-CH-10003817","Global Value Steno Chair, Gray","Consumer","Furniture","Chairs",127.554,3,0.3,-9.11
"CA-2014-140018","11/22/2014","11/27/2014","Standard Class","CK-12205","Columbus","Ohio",43229,"East","FUR-FU-10001876","Computer Room Manger, 14""","Consumer","Furniture","Furnishings",77.952,3,0.2,15.59
"US-2015-136707","11/13/2015","11/16/2015","First Class","JE-15610","Los Angeles","California",90036,"West","OFF-BI-10003460","Acco 3-Hole Punch","Corporate","Office Supplies","Binders",14.016,4,0.2,4.91
"CA-2012-152562","11/1/2012","11/8/2012","Standard Class","JO-15145","Richmond","Kentucky",40475,"South","OFF-ST-10000464","Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","Corporate","Office Supplies","Storage",69.52,2,0,19.47
"CA-2012-152562","11/1/2012","11/8/2012","Standard Class","JO-15145","Richmond","Kentucky",40475,"South","OFF-AR-10001919","OIC #2 Pencils, Medium Soft","Corporate","Office Supplies","Art",5.64,3,0,1.64
"CA-2014-152408","5/16/2014","5/22/2014","Standard Class","TT-21220","New York City","New York",10035,"East","OFF-BI-10002393","Binder Posts","Consumer","Office Supplies","Binders",13.776,3,0.2,4.48
"CA-2012-120278","11/7/2012","11/12/2012","Standard Class","MS-17365","Wausau","Wisconsin",54401,"Central","OFF-AP-10001293","Belkin 8 Outlet Surge Protector","Consumer","Office Supplies","Appliances",245.88,6,0,68.85
"CA-2012-120278","11/7/2012","11/12/2012","Standard Class","MS-17365","Wausau","Wisconsin",54401,"Central","OFF-ST-10004258","Portable Personal File Box","Consumer","Office Supplies","Storage",36.63,3,0,9.89
"CA-2012-120278","11/7/2012","11/12/2012","Standard Class","MS-17365","Wausau","Wisconsin",54401,"Central","OFF-ST-10002214","X-Rack File for Hanging Folders","Consumer","Office Supplies","Storage",22.58,2,0,5.87
"CA-2012-120278","11/7/2012","11/12/2012","Standard Class","MS-17365","Wausau","Wisconsin",54401,"Central","OFF-BI-10004970","ACCOHIDE 3-Ring Binder, Blue, 1""","Consumer","Office Supplies","Binders",12.39,3,0,5.82
"CA-2015-167661","10/6/2015","10/11/2015","Standard Class","MP-18175","San Francisco","California",94110,"West","OFF-BI-10002571","Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""","Home Office","Office Supplies","Binders",39.92,5,0.2,13.47
"CA-2015-167661","10/6/2015","10/11/2015","Standard Class","MP-18175","San Francisco","California",94110,"West","OFF-PA-10002581","Xerox 1951","Home Office","Office Supplies","Paper",61.96,2,0,27.88
"CA-2015-167661","10/6/2015","10/11/2015","Standard Class","MP-18175","San Francisco","California",94110,"West","OFF-BI-10001097","Avery Hole Reinforcements","Home Office","Office Supplies","Binders",19.936,4,0.2,7.23
"CA-2015-106831","6/2/2015","6/4/2015","First Class","FH-14350","Dublin","Ohio",43017,"East","OFF-BI-10003429","Cardinal HOLDit! Binder Insert Strips,Extra Strips","Consumer","Office Supplies","Binders",3.798,2,0.7,-2.66
"CA-2015-106831","6/2/2015","6/4/2015","First Class","FH-14350","Dublin","Ohio",43017,"East","OFF-PA-10000682","Xerox 1924","Consumer","Office Supplies","Paper",27.744,6,0.2,10.06
"CA-2015-106831","6/2/2015","6/4/2015","First Class","FH-14350","Dublin","Ohio",43017,"East","TEC-PH-10001700","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","Consumer","Technology","Phones",158.376,4,0.4,-34.31
"CA-2015-154123","11/21/2015","11/26/2015","Standard Class","SC-20050","Henderson","Kentucky",42420,"South","FUR-FU-10000629","9-3/4 Diameter Round Wall Clock","Home Office","Furniture","Furnishings",27.58,2,0,11.58
"CA-2014-136049","12/24/2014","12/29/2014","Standard Class","NM-18520","Bowling Green","Ohio",43402,"East","OFF-BI-10001267","Universal Recycled Hanging Pressboard Report Binders, Letter Size","Consumer","Office Supplies","Binders",5.553,3,0.7,-4.07
"CA-2015-118402","9/30/2015","10/5/2015","Standard Class","JO-15280","Memphis","Tennessee",38109,"South","OFF-ST-10001418","Carina Media Storage Towers in Natural & Black","Consumer","Office Supplies","Storage",243.92,5,0.2,-54.88
"US-2014-139388","11/8/2014","11/10/2014","First Class","CC-12475","Lakewood","New Jersey",8701,"East","OFF-FA-10004968","Rubber Band Ball","Consumer","Office Supplies","Fasteners",14.96,4,0,0.3
"US-2012-128685","4/4/2012","4/5/2012","First Class","MZ-17515","Los Angeles","California",90008,"West","OFF-BI-10004140","Avery Non-Stick Binders","Corporate","Office Supplies","Binders",7.184,2,0.2,2.25
"CA-2013-124044","7/23/2013","7/26/2013","Second Class","MS-17830","Rochester","New York",14609,"East","OFF-BI-10003460","Acco 3-Hole Punch","Consumer","Office Supplies","Binders",10.512,3,0.2,3.68
"CA-2012-164469","6/25/2012","6/27/2012","Second Class","GK-14620","Salem","Oregon",97301,"West","TEC-PH-10002115","Plantronics 81402","Corporate","Technology","Phones",263.96,5,0.2,19.8
"CA-2012-164469","6/25/2012","6/27/2012","Second Class","GK-14620","Salem","Oregon",97301,"West","OFF-AR-10003478","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack","Corporate","Office Supplies","Art",71.632,11,0.2,17.91
